id,department,title,code,civil,union,hours_min,hours_max,posted,due,pay_min,pay_max,requirements,responsibilities,preferred,type,open
2603,Human Service Programs,"Group Leader - Teen (part-time), Division of Youth Programs",X806,FALSE,NA,NA,19.5,2022-01-25,NA,NA,22,"Two years' experience working with youth in an academic, recreational, or athletic setting. HS Diploma/GED required; some post-secondary education preferred. Familiarity with Cambridge neighborhoods preferred.
Group management and facilitation skills.
Conflict resolution and restorative justice.
Understanding of positive youth development.
Effective communication skills with youth and adults.
Interest and ability to engage and support families.
Ability to create and support curricular/activity design and implementation. 
The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.","The Group Leader position is directly responsible, in partnership with Lead Youth Workers and Program Director, for a small cohort of high school teens between the ages of 14-19, including: team building, curricular development, behavior management, improving performance, and maintaining culture consistent with Cambridge Youth Program's values. The Group Leader will work with the Lead Youth Worker, Program Director, and Youth Center Director to lead a diverse group of teens through programmed activities, service projects, civic engagement, and leadership development. The overall goals for the Group Leader are to provide direct supervision, mentorship, and support to their cohort (small group) and families through-out their engagement at our centers. Specifically, the Group Leader will:
Manage cohort activities and behaviors during center activities inside and outside of building.
Support Youth Workers daily activities.
Assist the Lead Youth Workers and Program Director to oversee the implementation of policies and procedures at the Youth Center as they relate to youth members in our programs.
Inform the Program Director of specific Youth Center member needs or concerns that are brought to their attention.
Plan, design, organize, and implement age-appropriate Youth Center programs and activities for cohort and program for teens between the ages of 14-19.
Provide a safe, structured, and stimulating environment for Youth Center members and volunteers.
Attend and participate fully in staff meetings, planning sessions, other meetings, staff development and training programs and activities as directed. Group Leaders will conduct regular cohort meetings.
Be a positive role model to and develop meaningful relationships with Youth Center members.
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,wage,FALSE
2605,Human Service Programs,Inclusion Facilitator,X800,FALSE,NA,NA,19.5,2022-01-25,NA,18,22,"Practical experience working with children with special and diverse needs.
Demonstrate verbally basic clinical/diagnostic understanding of children's needs.
Have a basic understanding and/or willingness to be trained in Positive Behavior Support techniques.
Excellent verbal and written communication skills.
The City of Cambridge's workforce, like the community it serves, is diverse.Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.","The Inclusion Facilitator will provide direct support in adapting and modifying programs to meet the needs of a specific child or children enrolled in Department of Human Service Programs (DHSP)/Out of School (OST) Programs. The Inclusion Facilitator will be supervised directly by the head supervisor in each program with support and guidance provided by the Inclusion Specialist for DHSP.
Help children transition into and out of DHSP/OST programs
In conjunction with other team members, maintain a positive, inclusive environment for both children and adults at all times.
Share in classroom responsibilities as assigned by site supervisor (activity planning, set up and break down, and classroom maintenance/classroom cleaning).
Provide proximity support to identified children at all times.
In conjunction with the Inclusion Specialist and other team members, develop and implement accommodations to meet the needs of identified children.
Perform related duties involving identified children as may be designated by the Head Supervisor of the program.
Maintain constant communication with supervisor within program as well as with Inclusion Specialist.
Participate in all classroom and on-site staff meetings.
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,wage,FALSE
2606,Human Service Programs,"Instructors (part-time), Division of Community Schools",X161,FALSE,NA,NA,19.5,2022-01-25,NA,NA,20,"Be at least 18 years of age. Have at least one year of experience working with school age children. Experience working with children with special needs desirable and should have a strong interest in working with children from diverse cultural & economic backgrounds. First Aid and CPR certification highly desired (First Aid & CPR training available upon hire). The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.
Special Requirements: Criminal Offender Record Information (CORI) and Sexual Offender Record (SORI) required. Physical and TB Test required.","Assist in the operation of your assigned classroom.
Work to implement a quality age-appropriate curriculum for afterschool.
Directly supervise the safety of children.
Participate in all program activities.
Help create an environment that fosters a positive self-image and respects the social and cultural differences of each child and values each child's strengths, needs, differences, and similarities.
Maintain an open, friendly, on-going communication with parents about the progress of participants.
Supervise participants during snack/lunch periods.
Take daily attendance.
Participate in scheduled staff meetings and professional development.
Responsible for classroom maintenance, equipment, and supplies.
Report any out-of-the-ordinary incidents and accidents to program administrators.
Be available for some special events, Early Release Days, staff meetings.
Follow and uphold all COVID 19 safety protocol and guidelines as outlined by the Dept. of Health and Safety and the Department of Human Service Programs and the Cambridge Public Schools.
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,wage,FALSE
2607,Human Service Programs,"Lead Instructors (part-time), Division of Community Schools",X162,FALSE,NA,NA,19.5,2022-01-25,NA,NA,22,"Be at least 20 years of age. Have at least one-year experience working with school age children. Experience working with children with special needs desirable and should have a strong interest in working with children from diverse cultural & economic backgrounds. First Aid and CPR certification highly desired (First Aid & CPR training available upon hire). The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.
Special Requirements: Criminal Offender Record Information (CORI) and Sexual Offender Record (SORI) required. Physical and TB Test required.","Be responsible for the overall management of your assigned afterschool enrichment class.
Supervise and manage assistants and high school youth assigned to the classroom.
Develop and implement a quality age-appropriate curriculum in a specialty area for twelve-week sessions.
Directly supervise the safety of children.
Participate in all program activities.
Help create an environment that fosters a positive self-image and respects the social and cultural differences of each child and values each child's strengths, needs, differences, and similarities.
Maintain an open, friendly, on-going communication with families about the progress of participants.
Supervise participants during snack/lunch periods.
Take daily attendance.
Participate in scheduled staff meetings and professional development.
Responsible for classroom maintenance, equipment, and supplies.
Report any out-of-the-ordinary incidents and accidents to program administrators.
Be available for some Early Release Day events, February and April School vacation weeks and evening events.
Follow and uphold all COVID 19 safety protocol and guidelines as outlined by the Dept. of Health and Safety, the Department of Human Service Programs, and the Cambridge Public Schools.
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,wage,FALSE
2816,License Commission,Office Manager,M235-001,FALSE,NA,NA,37.5,2022-04-13,2022-05-11,78038,92581,"A minimum of five (5) years' experience in management, customer service, government administration, or other related field.
Working knowledge of licensing or permitting statutes strongly preferred.
Bachelor's degree required or equivalent combination of education, training, and experience.
Working knowledge of managing accounts, budgets, and financial tasks highly preferred.
Excellent initiative, organizational and administrative skills; ability to plan and prioritize tasks, high degree of accuracy, and attention to detail.
Detail oriented and enjoys working in a fast-paced environment.
Ability to manage multiple projects independently and simultaneously.
Ability to work cooperatively with a diverse group of people.
Excellent writing skills required to effectively communicate through e-mails, letters, and memoranda.
Computer proficiency in Microsoft Office, familiarity with databases and work order systems.
Motivated team player with the ability to maintain excellent customer service skills and high productivity while working in a busy work environment and under tight deadlines.
Flexible and responsive approach to changing workplace demands and business needs.
The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, languages, backgrounds, and ideologies.","The License Commission has three major components to it - Board of License Commissioners (the ""Board""), the Pole and Conduit Commission (""P&C"") and the Consumers Council. Through the Board and the P&C the License Commission is responsible for a number of permits related to sale and service of alcohol, entertainment, lodging houses, hotels, livery, hackney, hawker/peddlers; garages; open air parking lots; flammable storage facilities; leaf blower permits; one day licenses; and grants of locations on the public way. The License Commission also enforces the Noise Control Ordinance. Through the Consumer Council it provides consumer protection services to various municipalities, including Cambridge.
The Office Manager, who reports directly to the Chairperson or its designee, will manage the Office as a whole. The Office Manager will supervise the staff and ensure the office is working smoothly.
Supervises front staff to ensure the Department goals are being met and customer service is performed to the highest standard.
Manages office, including but not limited to, ordering office supplies, maintaining the office in good order, and ensuring all equipment is working properly.
Maintains employees' calendars, and tracks time worked, accumulated, and earned. Ensures time is entered correctly in system. Handles all payroll related matters.
Assists the Chairperson in rewriting job descriptions as requested.
Handles all documents related to hiring, step increases, reclassifications, vacancies, etc.
Assists in preparing and maintaining budget for the department and any tasks related thereto, including but not limited to testifying before the City Council as to budget related questions.
Processes payments of licensing and permitting fees and fines.
Responsible for ensuring all monies are retrieved from appropriate accounts and all revenues are deposited in proper accounts. Takes all measures necessary to uncover any issue and backtracking any errors in retrievals or deposits.
Prepares documentation for any required refunds, after approval by Chairperson.
Reviews License Commission agenda and notifies the Board of any applicant or licensee's arrears with the City.
Tracks fees and fines owed and outstanding and assists in the process of collecting them, including but not limited to sending letters to persons who owe money and preparing any documents necessary to being an affirmative recovery case against the person/entity.
Provides support to the Chair of the License Commission and other managers.
Is back-up to the Department's Keeper of Records and will be responsible for answering public records requests when necessary.
Runs reports off databases and prepares analysis of data, fees and licenses as needed/requested.
Assists the front staff with filing, sending renewals, processing renewals, responding to customers, and any other functions or duties necessary to perform and complete the Department's business and goals.
Responds to email inquiries that arrive in department's general email box, including assigning SeeClickFix requests and complaints and forwarding requests to other departments as necessary.
Represents Department in various settings and committees as assigned by the Chair.
Files the City's annual ALIF report with the DOR.
During renewal periods, work closely with Fire Department and ISD to access permits required to issue licenses.
Performs all other duties as assigned.
Reasonable accommodations may be made to enable individuals with disabilities to perform essential functions.",NA,salary,FALSE
2831,City Clerk's Office,Principal Clerk,C107-707,TRUE,"Teamster, Local 25",NA,37.5,2022-04-27,2022-05-12,23.279999999999987,32.53,Excellent Microsoft Word skills. Accurate typing skills of 30 wpm. Detail-oriented and able to work as a reliable team player. Demonstrated ability to manage time and attendance. Ability to handle public with courtesy and efficiency. Ability to compose simple business letters and memos. Fluency in Spanish and/or Portuguese a plus.,"The City Clerk is the official record keeper for the City of Cambridge. Records kept by the Office of the City Clerk include vital statistics (including birth, marriage, domestic partnerships and death) and business and professional certificates.
The Principal Clerk's duties and responsibilities include but are not limited to the following: 
Responsible for answering telephones, responding to daily mail requests, making vital record corrections and composing and typing short business letters and memos. 
Filing and recording records such as birth, deaths, marriages, contracts, conflict of interest filings, PUD and BZA filings
Perform other duties and responsibilities as assigned
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,wage,FALSE
2701,Libraries,"Staff Librarian, Teen Services",L412-731,FALSE,"CPLSA, Local 4928",NA,37.5,2022-03-01,2022-03-22,31.95,36.48,"Master's degree from an ALA-accredited MLS program and experience working with teens and diverse populations is required. Experience working in public libraries or other community settings is highly desirable. Professional librarian experience and fluency in a language in addition to English are desirable. In exceptional instances, specialized education, training and/or experience may be substituted for part or all of the required elements.
KNOWLEDGE, SKILLS & ABILITIES: 
Knowledge and understanding of the Library's mission, vision, values, and strategic priorities.
Commitment to doing all work through a lens of diversity, equity, inclusion, and anti-racism
Exceptional customer service skills and commitment to public service.
Demonstrated ability to work in a diverse community and with individuals who may be experiencing hardships that impact their behavior.
Effective communication and interpersonal skills, cultural sensitivity, and a positive attitude.
Sound judgment and strong problem-solving skills; flexibility and adaptability in stressful situations and times of change.
Demonstrated ability to work both independently and as part of larger department and system teams.
Broad knowledge and appreciation of literature and media for youth, digital resources, and new and emerging technology; demonstrated ability to operate and instruct others in the use of library resources, equipment, software, and systems.
Knowledge of developmental principles, materials and current issues related to serving youth and teens; demonstrated ability to apply this knowledge to program and service design and to establish positive relationships with youth.
Reference, readers' advisory, programming, outreach, and project management knowledge and ability.","Deliver outstanding library services in a diverse community to patrons of all ages, especially teens (ages 12-18) and youth. Perform professional reference, readers' advisory, collection development, programming, and outreach activities.
Anti-Racism, Equity, and Inclusion: Perform all duties with cultural awareness and humility, recognition of historic and institutional systems of oppression and their impact, and an active commitment to providing equitable services to marginalized or underserved populations in Cambridge.
Direct Patron Service: Provide professional readers' advisory, reference services, technology instruction and assistance, and circulation services to the public. Develop and maintain expertise in a wide range of resources, especially literature and media for youth and new and emerging technology. Communicate and apply library policies and procedures; address and resolve patron issues.
Collections: Select, evaluate, and maintain collections in accordance with the library collection development policy and allocated budgets. Actively promote library resources through programming, merchandizing, and creating book lists, resource guides, and displays. May process deliveries and shelve materials.
Programs and Services: Develop, present, and evaluate engaging library programs and services for teens, both independently and collaboratively, taking into consideration principles of youth development; community assets; and the diverse educational, recreational, and personal needs of local teens.
Outreach and Community Engagement: Raise awareness and understanding of library services in the larger community. Create and maintain effective relationships with other agencies, institutions, and organizations serving youth and families. Conduct regular outreach to outside groups and host library visits and tours for student and community groups.
Leadership and Project Management: Champion library initiatives and strategic priorities and foster a culture that embraces change, innovation, and continuous improvement. Work effectively with the Youth Services team and with colleagues in other departments. Participate in and may lead trainings and workgroups to develop library projects, plans, and initiatives. May oversee the unit in the absence of senior staff, supervise pages and mentor and train other staff.
May perform other duties as required for the good of the Library.
Reasonable accommodations may be made to enable individuals with disabilities to perform essential functions.",NA,wage,FALSE
2728,Community Development Department,Sustainability Engagement Planner,M592-724,FALSE,NA,NA,37.5,2022-01-05,2022-01-31,79960,106160,"A Bachelor's degree from an accredited university in a related field (community engagement, planning, public policy) and 7 years of experience, or equivalent combination of education, training, and experience. A Master's degree in a related field may be substituted for 2 years of experience.
Community engagement experience, including, but not limited to a working knowledge of the empowerment model; experience working with school districts, municipal partners, community groups, and grassroots organizations; and familiarity engaging with communities to co-design solutions.
Familiarity with large and small event management
Staff supervisory experience.
Exceptional organizational skills, attention to detail, and a passion for accuracy.
Experience managing contractors to support projects such as annual magazine production (publisher, copy editor, photographer, printer) and employee commute survey (survey consultants, TDM professionals).
Self-starter with demonstrated ability to carry complex projects from concept to implementation, use creative thinking to solve problems, and work in a fast-paced environment.
A willingness to learn to use new outreach and engagement tools as they evolve.
A commitment to antiracism, equity, and inclusion is required.
The City of Cambridge's workforce, like the community it serves, is diverse; applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.","The Community Development Department (CDD) is the planning agency for the City of Cambridge. Our mission is to foster a livable, sustainable, just, and equitable community. We work to enhance the character and diversity of the city's neighborhoods, preserve, and increase affordable housing, create, and promote accessible and sustainable mobility, build environmental resilience, and support sustainable economic growth. Through these initiatives, we strive to enrich the lives of residents, expand their opportunities, and contribute to a healthy urban environment. Within (CDD), the 15-member Environmental and Transportation Planning Division (ETP) leads efforts to plan for and implement sustainable solutions to address mobility and climate change.
Reporting to the Division Director, the Sustainability Engagement Planner is focused on engaging the community in the work of ETP, including climate, energy, and sustainable transportation. This highly collaborative position facilitates partnerships between community organizations, advocacy groups, city departments, and other municipalities to ensure that our programs and planning processes are equitable and engage fully with the diverse communities of Cambridge.
In partnership with the CDD Community Engagement Manager, coordinate with ETP staff on inclusive engagement processes, including advising on outreach efforts, drafting social media content, and editing website content for the division as needed.
Organize and manage CDD's involvement in large and small community events.
Coordinate with other City departments and CDD divisions to participate in joint outreach and engagement efforts.
Update and disseminate various sustainability outreach materials, including brochures, maps, magazines, giveaways, and PSAs.
Participate in CDD's Community Engagement Team Advisory Board, Language Justice Working Group, the Food & Fitness Policy Council, and other interdepartmental engagement groups as needed
Support various transportation planning initiatives, including Bluebikes, Vision Zero, and real-time transit displays.
Supervise ETP Mobility Education Coordinator responsible for Safe Routes to School programming, bike education classes, and bike rack and bikeshare station siting.
Supervise outreach, engagement, and high school interns.
Lead the internal Transportation Demand Management Program for City of Cambridge staff, designed to decrease employee's single occupancy trips.
Coordinate ETP's Youth Engagement Program.
May facilitate fiscal processes for the division, including assisting with annual budget submission and quarterly facilitation of budget benchmark reporting.
Reasonable accommodations may be made to enable individuals with disabilities to perform essential functions.","Experience working with youth and young people
Knowledge of the Cambridge community
Client or stakeholder communications experience to coordinate strategies with CDD's communications manager
Facility with data visualization and GIS tools",salary,FALSE
2608,Human Service Programs,"Youth Worker- Pre-Teen (part-time), Division of Youth Programs",X965,FALSE,NA,NA,19.5,2022-01-25,NA,NA,20,"Experience working with youth in an academic, recreational, or athletic setting. Should have good leadership, organizational and team building skills. HS Diploma/GED required. Familiarity with Cambridge neighborhoods preferred. The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.","The Youth Worker is responsible for implementing programmed activities for Pre-Teen Youth Center Members between the ages of 9 - 13. The Youth Worker will work with Group Leaders, Lead Youth Worker, Program Director, and Youth Center Director to lead a diverse group of pre-teens through programmed activities, service projects, civic engagement, and leadership development. The overall goals for the Youth Worker are to provide direct service, establish positive relationships, and provide a safe and healthy environment for our Pre-Teen Youth Center Members. Specific duties include but are not limited to the following:
Assist the Program Director to oversee the implementation of policies and procedures at the Youth Center.
Inform the Program Director of specific Youth Center member needs or concerns that are brought to his/her attention.
Plan, design, organize, and implement age-appropriate Youth Center programs and activities, for Pre-Teens between the ages of 9 - 13.
Provide a safe, structured, and stimulating environment for Youth Center members and volunteers.
Attend and participate fully in staff meetings, planning sessions, other meetings, staff development and training programs and activities as directed.
Be a positive role model to and develop meaningful relationships with Youth Center members.
Perform other duties as assigned.
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,wage,FALSE
2609,Human Service Programs,"Youth Worker- Teen (part-time), Division of Youth Programs",X965,FALSE,NA,NA,19.5,2022-01-25,NA,NA,20,"Experience working with youth in an academic, recreational, or athletic setting. Should have good leadership, organizational, and team building skills. HS Diploma/GED required. Familiarity with Cambridge neighborhoods preferred. The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.","The Youth Worker is responsible for supporting programmed activities for Teen Youth Center Members between the ages of 14 - 19. The Youth Worker will work with the Program Director, Youth Center Director, and Group Leaders to lead a diverse group of Teen Center Members through a number of programmed activities, service projects, civic engagement, and leadership development. The overall goals for the Youth Worker are to provide direct service and establish positive relationships with Teen Youth Center members. Specific duties include but are not limited to the following:
Assist the Program Director and Group Leaders to oversee the implementation of policies and procedures at the Youth Center.
Inform the Program Director and Group Leaders of specific Youth Center member needs or concerns that are brought to their attention.
Assist in the planning, design, organizing, and implementation of age-appropriate Youth Center programs and activities for youth between the ages of 14 - 19.
Provide a safe, structured, and stimulating environment for Youth Center members and volunteers.
Attend and participate fully in staff meetings, planning sessions, other meetings, staff development and training programs and activities as directed.
Be a positive role model to youth and develop meaningful relationships with Youth Center members.
Perform other duties as assigned.
Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,wage,FALSE
2739,Community Development Department,Economic Development Intern,X203,FALSE,NA,0,19.5,2022-03-22,2022-04-12,NA,17.19,"Current student pursuing a degree in Public Policy, Urban Planning, or Business Administration. Graduate students are encouraged to apply.
Interest in economic development, sustainable circular economy, and small business programming.
Interest in community process and engagement
Commitment to supporting the City's economic development goals.
Willingness and ability to travel locally and work occasional evenings or weekends for work-related events, including delivering marketing items door-to-door.
Ability to effectively communicate with the public, one-on-one, and in interdisciplinary groups.
Ability to work well with individuals and groups from diverse backgrounds.
The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.
Computer Skills:
Demonstrated proficiency in Excel, Word, and related Google drive applications
Understanding of Adobe Creative Suite (especially InDesign) for editing and design of marketing materials is a plus
Basic knowledge of GIS software is a plus
Basic knowledge of Salesforce is a plus
Experience creating maps, graphs, and slides for presentations and marketing handouts.","The Economic Development Division of the City of Cambridge's Community Development Department is responsible for a wide range of activities designed to meet the City's need for a diversified and thriving economic base. The goals of the Division include: Promoting thriving commercial districts; cultivating a supportive environment for small, women and minority-owned businesses; promoting a real estate market that offers a diverse array of options for the development and leasing of business properties of different size use categories; supporting efforts to sustain a diverse array of employment opportunities accessible to Cambridge workforce; marketing Cambridge as a location for business; and maintaining a supportive business climate.
The selected candidate will gain an understanding of the full range of economic development programs offered by the City. The selected candidate will therefore be responsible for a wide variety of tasks with a focus on community engagement to small businesses and/or startup companies (this includes both in-person outreach and development of materials), open data development, cross-departmental planning efforts, event management, and other areas as needed. The candidate can expect the following as part of an initial workplan:
Program Management:
Assist with outreach, administration, and evaluation of business programs, including existing grant programs, as well as new or special programs
Help market business development programs in the field through the creation of new strategies or through current outreach activities
Assist with community meetings, open houses, special events, and workshop series on an as-needed basis
Research and Analysis:
Assist in research and analysis to support the development of new or expanding of existing business development programs and reporting.
Collect data on different industries and demographic information, use data to create written and graphical data summaries and presentations.
Assist in strategic evaluation planning, collect data, evaluate, and create summaries of business programs including Small Business Coaching Program, Entrepreneurship Assistance Program, and the Cambridge Business Planning Program.
Additional projects may be identified based on the applicant's skills and interests and the division's needs.
May perform other duties and responsibilities as assigned.
Reasonable accommodations may be made to enable individuals with disabilities to perform essential functions.",NA,wage,FALSE
2763,Water Department,Manager of Engineering,M237,FALSE,NA,7,7,2022-02-16,2022-03-16,87194,113085,"Bachelor's Degree in the fields of Environmental, Civil or Mechanical Engineering required, preferably with some course work in business administration and water related subjects.
At least five years of full-time responsible experience in engineering project management, con­tract administra­tion, construction manage­ment and supervision of personnel - pref­erably related to water system design and operation.
Registration as a Professional Engineer in Massachusetts or the ability to gain such designation within 2 years.
Literacy in Microsoft Office products. Experience and familiarity with related computer software and hardware configurations, i.e., AutoCAD, Innovyze, InfoWater, ESRI ArcGIS Graphic Information Systems (GIS) and hydraulic modeling databases.
Self-motivated initiative taker with the ability to lead, be a team player, build consensus and strive for the best.
Willingness to dedicate time and to attend occasional nighttime meetings as needed.
The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.
 Preferred:
Master's Degree in relevant fields
Massachusetts Distribution and Treatment licenses.
Proven field/construction experience related to water system improvements (2 or more years).
Proven CAD/AutoCAD design experience relating to water systems (2 or more years).
Geographic Information Systems (GIS) facility conversion or other experience relating to water systems (2 or more years).
Water Systems Hydraulic Modeling experience (1 or more years)","Under the general guidance and direction of the Director of Engineering and Distribution, is responsible for and manages the Engineering Division (~ 3 employees) which includes Engineering Co-op students. Manages projects such as the Water Department GIS, Hydraulic Modeling HPrograms, the internal capital improvement program and other projects performed by outside consultants or contractors. Assists in identifying, developing, and implementing capital projects, improvements in operating policies and procedures, public information programs with the primary focus being the water distribution and transmission systems. Coordinates water works construction work through the Distribution Division, City Engineer, DPW street reconstruction and private development projects.
 Examples of Duties and Responsibilities:
Internal Engineering Function: Develop, maintain and automate (where possible) adequate engineering records, files, maps, etc., including the Department's GIS and Hydraulic Modeling Program; document improvements made to the water system utilizing GIS; develop plans, specifications and bidding documents; perform/direct the inspection of work performed on the water system; maintain up-to-date standard Department specifications for work, equipment and materials; review construction plans submitted by outside parties; review and approve all permits issued by the Department; maintain and improve the engineering function and properly supervise engineering, and other personnel as may be required.
Planning Budgeting and Reporting: Support the development of long-range strategic operating and capital plans, annual budgets, work plans, and status reports concerning capital improvement.
Project Management: Administer, coordinate, and implement approved engineering capital projects; maintain project files, plans, specifications, drawings, as-built drawings, and status reports; develop project schedules, and coordinate and monitor progress; serve as one of the Department's liaisons with consultants, contractors and other City Departments as may be required.
Contract Administration: Ensure proper contractual arrangements for capital projects; manage the preparation of specifications and the competitive bidding process; ensure compliance with terms and conditions; analyze invoices and change orders to ensure that charges are due and proper.
Operations Interface: Assist in assessing the impact of capital projects on the water system; coordinate capital projects with normal operating work schedules; assist in improving operating procedures, record-keeping and in problem-solving. In general, the priority shall be the distribution and transmission system but may also be assigned to support any of the other operating divisions of the Department.
 Reasonable accommodations may be made to enable individuals with disabilities to perform essential functions.",NA,salary,FALSE
2812,Human Service Programs,"Preschool Director/Teacher, Childcare & Family Support Services",M136-701,FALSE,NA,NA,40,2022-04-05,2022-04-26,64513,79206,"Bachelor's degree required.
EEC Preschool Lead Teacher/Director qualified. 
At least 3 years of experience as a Preschool Childcare Administrator. 
Strong organizational, supervisory, curriculum and communication skills.
Strong working knowledge of NAEYC, EEC, and QRIS guidelines for quality programming. 
Previous experience working with children with special needs preferred.
The City of Cambridge's workforce, like the community it serves, is diverse. Applicants must have the ability to work and interact effectively with individuals and groups with a variety of identities, cultures, backgrounds, and ideologies.","Overall on-site responsibility for the smooth function of a preschool site composed of two classrooms serving a total of 34 children - ages 2.9 to 5. Specific duties include but are not limited to the following:
Support and implement the Childcare and Family Support division's educational philosophy around child-center play based curriculum which enhances the social, physical, and intellectual development of children enrolled in the program while engaging their families as partners.
Provide leadership for the preschool teaching team in the following key areas: curriculum, classroom management, behavior management, child assessments, and family involvement. In each of these areas, set clear goals and expectations that are clearly communicated to staff.
Lead, supervise, and develop staff comprised of one Teacher Coordinator, two Lead Teachers and four Teachers in a manner that builds a cohesive teaching team. Provide monthly supervision and observations to all teaching staff. Support staff by modeling desired behavior and providing clear feedback to help staff meet modeled behavior. Provide written annual evaluations for all staff that sets performance goals for the coming year.
Teach in the classroom as part of coverage to meet EEC regulations and to model and support staff in working with children.
Design and arrange classroom space, in accordance with EEC, NAEYC and QRIS criteria which allow for a large variety of activities that promote children's growing independence in using classroom resources and materials.
Establish clear and age-appropriate behavioral expectations for the group and each child that sets the tone for the classrooms. Ensure that staff provides nurturing and socially responsive care to all children.
Identify children who may benefit from additional services and work with Preschool Manager to communicate observations to families and coordinate referrals to third parties as needed. Attend IEP meetings and follow-through to achieve objectives and accommodations that specialists have written into the child's plan.
Organize the assessment of children's developmental progress using the COR Advantage assessment module. Ensure quality assessments are completed in timely fashion and shared with families at conferences. Use classroom profiles to modify or adapt curriculum to support children's development across all domains.
Develop annual parent engagement plan that encompasses parent orientation, update on children's daily experiences, communication about curriculum, weekly home reading program, 3 conferences per year, regular newsletters, and 3 family education workshops/year. Foster family involvement and leadership in program through a Family Council.
Ensure the safety of enrolled children at all times whether in or out of the classrooms. Develop and maintain emergency plan for program and maintain logs for fire drills and ""code blue"" on a monthly basis.
Plan and coordinate safe and developmentally appropriate field trips that connect curriculum topics to world outside the classrooms.
Complete annual NAEYC reports and prepare for NAEYC accreditation visits as well as bi-annual EEC licensing visits. Using data on program quality, create an annual continuous quality improvement plan (CQIP) to submit to the Preschool Manager.
Work in conjunction with the Enrollment Coordinator to support the enrollment of children through the yearly DHSP Preschool Lottery. Conduct parent tours and answer questions about all DHSP preschool programs.
Coordinate all administrative aspects of the program. According to department and state guidelines, maintain and oversee program records: children's files, daily attendance sheets, timesheets, weekly food orders, menu plans, parent meeting minutes, and various required logs.
Initiate good relationship with other building tenants and building Management Company. Participate in all program-related meetings such as: individual supervision meetings with Preschool Manager, Teacher/Director meetings, meeting with program consultants and with specialists serving children in the classroom.
Maintain professional knowledge through participation in in-service training workshops as well as meeting educational requirements established by EEC, NAEYC, QRIS, and the City of Cambridge.
 Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.",NA,salary,FALSE
